Attempt_name,Avg_dist,Avg_dist_Dutch,Avg_dist_German,Avg_dist_International,Avg_dist_FSE,Avg_dist_FA,Avg_dist_FEB,Avg_dist_FBSS,Avg_dist_FTRS,Avg_dist_FMS,Avg_dist_FL,Avg_dist_FSS,Avg_dist_FP,Avg_dist_OT,Avg_dist_O,Avg_dist_UCG,Avg_number_of_con_p_student,Min_number_of_con_p_student,Max_number_of_con_p_student,Avg_dist_over_5_associations,Avg_dist_over_3_associations;;;;;;;;;;;;;;;;;;;;;
no_random_conn;3,62;3,627697374;3,689129365;3,728778891;2,275565964;2,565033273;2,498845266;2,392638037;2,525773196;2,49394021;2,469959947;2,568710359;2,362768496;1;0,625;1,814671815;72,04093333;6;245;2,708333333;3,534513591
no_random_conn;3,713333333;3,667977018;3,731419785;3,718367347;2,268714012;2,607253886;2,47711928;2,396875763;2,460732984;2,443946188;2,498011138;2,459371614;2,407002188;0,526315789;-1;1,85840708;72,3614;5;240;2,614709852;3,528993873
no_random_conn;3,703333333;3,684642287;3,709923664;3,750512926;2,249194007;2,593261131;2,492364081;2,385477583;2,319587629;2,416918429;2,5620988;2,497409326;2,465116279;-1;-1;1,92139738;72,9718;6;241;2,81270903;3,550040103
random_con_10p;3,243333333;3,242937361;3,499511241;3,529411765;2,292191436;2,559684451;2,437714456;2,408364084;2,875;2,433543437;2,507343124;2,612513721;2,531914894;0,909090909;-1;2,083333333;74,66906667;6;240;2,546767312;3,228409648
random_con_10p;3,26;3,253576073;3,48026653;3,599116288;2,24134559;2,551103843;2,503795931;2,369507162;2,705882353;2,48079034;2,504069452;2,4749499;2,462203024;-1;-1;2,091254753;73,6932;6;226;2,570554233;3,224451495
random_con_10p;3,313333333;3,220442013;3,481246698;3,500788022;2,270962733;2,585285656;2,504526252;2,410231185;2,634408602;2,401734888;2,515452835;2,486772487;2,431818182;3,333333333;1,764705882;2,085106383;73,83286667;6;235;2,588194202;3,20456267
random_con_10p;3,266666667;3,25043554;3,498759305;3,554228856;2,309573068;2,582834331;2,475713418;2,430209372;2,849740933;2,474944321;2,496497618;2,456852792;2,5;0,833333333;-1;2,204081633;74,54486667;2;246;2,572751323;3,200728954
random_con_10p;3,35;3,243738546;3,484772841;3,569600315;2,310973245;2,550322061;2,464419476;2,417168675;2,872928177;2,442748092;2,478678038;2,536806342;2,505854801;2,5;-1;2,081632653;73,80793333;7;233;2,539076068;3,211131924
random_con_50p;2,946666667;2,864223295;3,21;3,276655331;2,231198307;2,516168149;2,451025057;2,35639208;2,533936652;2,415563361;2,484914975;2,494456763;2,535211268;-1;2,307692308;2,036199095;81,47446667;5;263;2,519710907;2,892366685
random_con_50p;2,936666667;2,86452229;3,148340249;3,239324727;2,27756654;2,519959058;2,454212454;2,378787879;2,275132275;2,403247632;2,487909726;2,383474576;2,606741573;-1;-1;2,083333333;80,9934;3;241;2,488719195;2,890098612
random_con_50p;2,956666667;2,870289981;3,230452675;3,225099602;2,259821081;2,55327624;2,501512402;2,398034398;2,335025381;2,430421604;2,528301887;2,459207459;2,521186441;1,052631579;-1;2,061403509;81,20346667;6;257;2,455775234;2,895886832
random_con_50p;2,926666667;2,871527778;3,12755102;3,228;2,290673279;2,527941475;2,432831414;2,37727386;2,386363636;2,443463872;2,52787068;2,366167024;2,511737089;2,666666667;2,727272727;2,016806723;81,7946;5;262;2,479865772;2,870864461
random_con_50p;2,906666667;2,870825783;3,132036847;3,260065735;2,281136754;2,563199337;2,462965734;2,371004279;2,513089005;2,457948996;2,511477181;2,390139335;2,460496614;-1;2,307692308;1,927710843;81,03333333;6;235;2,429205049;2,884230204
no_student_association;2,806666667;2,802837002;3,006012024;3,07314075;2,24690881;2,480464837;2,40665155;2,37853517;2,429378531;2,357043236;2,441860465;2,472766885;2,351485149;0,909090909;-1;1,924686192;90,26013333;8;253;2,487394958;2,804507244
no_student_association;2,836666667;2,776455313;3,056234719;3,146391753;2,247403211;2,52371134;2,417203657;2,378167641;2,402234637;2,423580786;2,439356773;2,459207459;2,300469484;1,875;-1;2,103004292;90,98693333;6;272;2,42414138;2,815792984
no_student_association;2,873333333;2,781456954;3,038167939;3,128548256;2,227024995;2,522689769;2,433655006;2,346191406;2,617801047;2,413506781;2,482815507;2,415254237;2,471655329;-1;-1;2,034632035;91,0978;4;269;2,338009352;2,807436919
no_student_association;2,79;2,8052791;3,081950729;3,101407876;2,252546608;2,494933117;2,422181928;2,330498177;2,551020408;2,464454976;2,481592582;2,432723358;2,394366197;2,727272727;-1;1,96969697;89,65393333;6;257;2,432705249;2,79253665
no_student_association;2,813333333;2,782326186;3,029850746;3,100917431;2,239060428;2,525804493;2,447932857;2,349500366;2,362637363;2,435967302;2,452728255;2,5;2,351485149;0,588235294;-1;1,933085502;90,45586667;4;282;2,392234288;2,825245741
knows_10_p_ass;2,833333333;2,812865751;3,044592517;3,174698795;2,391728443;2,517227402;2,479638009;2,380115491;2,692307692;2,422326093;2,503339567;2,565720294;2,554112554;3;-1;2;83,02833333;8;184;2,515151515;2,816355619
knows_10_p_ass;2,883333333;2,797985936;3,057170543;3,133932217;2,3659186;2,487912973;2,439878234;2,385042951;2,540540541;2,439966878;2,540409483;2,482269504;2,449888641;-1;-1;2,139917695;83,29733333;7;173;2,539525692;2,823497926
knows_10_p_ass;2,866666667;2,79218241;3,06;3,147738693;2,387267905;2,535744323;2,478338811;2,412682685;2,435233161;2,412928392;2,462805526;2,516629712;2,320675105;1,875;3;1,931330472;83,37226667;5;176;2,542875989;2,82782516
knows_10_p_ass;2,896666667;2,815967406;3,114013059;3,151711566;2,338725024;2,529774127;2,484776474;2,425629291;2,288557214;2,45132986;2,493860846;2,43715847;2,472406181;1,764705882;-1;2,045454545;83,35473333;7;189;2,51;2,815124184
knows_10_p_ass;2,836666667;2,804899236;3,0702204;3,088557214;2,408926187;2,519653296;2,449165402;2,366700201;2,287234043;2,419354839;2,501353546;2,412626832;2,429245283;-1;0,833333333;2,056451613;83,08106667;7;172;2,524402558;2,839688507
no_study_association;2,846666667;2,784140205;3,020833333;3,116382806;2,246605914;2,546862266;2,458308517;2,374358974;2,658959538;2,417338149;2,484233617;2,508004269;2,557077626;1,818181818;1,538461538;2,055335968;90,88806667;10;284;2,435129741;2,795608108
no_study_association;2,84;2,789959106;3,04040404;3,071116408;2,26942212;2,487794955;2,429779523;2,406164554;2,427184466;2,414464534;2,517596102;2,468085106;2,36673774;1;1,818181818;2,125;89,98953333;10;265;2,435163355;2,814275568
no_study_association;2,823333333;2,793434365;2,996532937;3,073505654;2,220106626;2,517482517;2,467431762;2,398514851;2,378378378;2,396983571;2,477514309;2,351694915;2,47311828;1,875;-1;2,018348624;90,0954;5;260;2,428233705;2,821474831
no_study_association;2,87;2,791029915;3,049395161;3,105552166;2,247915087;2,496482412;2,461210831;2,378244747;2,565445026;2,429205997;2,454421769;2,435897436;2,53968254;1,428571429;-1;2,062780269;90,24546667;5;263;2,440435671;2,807688885
no_study_association;2,856666667;2,7820818;3,004094166;3,07225258;2,250190694;2,529190992;2,40962033;2,408102026;2,385321101;2,400648824;2,476547842;2,32832618;2,347826087;1,428571429;-1;2,09486166;90,32586667;4;260;2,41529688;2,820592824
study_only_knows_same_year;2,88;2,839640266;3,134020619;3,21039064;2,295268858;2,596433015;2,543352601;2,585427136;2,6;2,637182637;2,595567867;2,510638298;2,553648069;1,666666667;3;2,427983539;75,57786667;10;242;2,449731903;2,835390216
study_only_knows_same_year;2,896666667;2,835717382;3,119402985;3,150406504;2,269595978;2,583263947;2,524449878;2,571288102;2,549019608;2,662409772;2,650158061;2,686890574;2,828784119;0,625;-1;2,409090909;75,9908;5;248;2,466666667;2,844118301
study_only_knows_same_year;2,843333333;2,840515749;3,143743537;3,189341946;2,278603126;2,643914474;2,57497728;2,581041257;2,340425532;2,626506024;2,649782135;2,502685285;2,821576763;1,666666667;-1;2,417061611;75,8184;5;249;2,454334108;2,849833148
study_only_knows_same_year;2,913333333;2,832111723;3,123438281;3,195062728;2,302307983;2,634768074;2,539396668;2,595112119;2,673796791;2,654961426;2,610333692;2,590163934;2,692307692;1,875;-1;2,311320755;75,54866667;3;244;2,495738152;2,855286738
study_only_knows_same_year;2,9;2,843426883;3,115169964;3,169028138;2,308859799;2,609233306;2,534267438;2,544074437;2,564102564;2,627777778;2,632149634;2,534464475;2,654320988;2,142857143;1;2,259414226;75,209;3;244;2,482505831;2,856251393
knows_50p_ass;2,816666667;2,772620803;3,021472393;3,032064128;2,19578255;2,538617886;2,37268003;2,369417108;2,378378378;2,428330523;2,472148541;2,521008403;2,441314554;2;1,818181818;2,105263158;97,03173333;6;344;2,447098976;2,778619829
knows_50p_ass;2,813333333;2,779949613;3,006993007;3,068729904;2,188545928;2,518672199;2,39650414;2,31209557;2,222222222;2,407458185;2,485814645;2,397540984;2,360801782;1,666666667;-1;1,966527197;96,99733333;6;352;2,411511743;2,798484173
knows_50p_ass;2,833333333;2,793215917;3,038516405;3,110975112;2,190847128;2,481662592;2,425249169;2,347242921;2,266009852;2,400544959;2,455525606;2,403433476;2,210953347;1,666666667;-1;1,991869919;95,7416;4;344;2,433447099;2,796511628
knows_50p_ass;2,876666667;2,773668639;2,990890688;3,099206349;2,214713265;2,50513769;2,404794417;2,31031959;2,432432432;2,41742992;2,472364519;2,425742574;2,392241379;0,909090909;0,769230769;2,008547009;95,99693333;6;347;2,439706396;2,786943726
knows_50p_ass;2,853333333;2,781565548;2,946384653;3,100354684;2,189158453;2,510179153;2,398380081;2,368354749;2,473684211;2,410837711;2,481751825;2,30125523;2,421307506;2;0,769230769;2,127659574;97,25053333;5;340;2,395729062;2,768957082
knows_only_students_same_phase;2,843333333;2,789653237;3,093047035;3,143032535;2,265224815;2,552284264;2,415260678;2,413881092;2,437810945;2,54784035;2,40297714;2,367303609;2,351694915;1,764705882;1;1,990291262;87,68426667;7;254;2,405149051;2,805399626
knows_only_students_same_phase;2,863333333;2,790788616;3,093596059;3,138244198;2,257379896;2,523478971;2,42614145;2,452974072;2,290502793;2,585164835;2,448818898;2,363238512;2,347629797;2,307692308;2;2,090909091;87,6112;9;264;2,426890756;2,823681628
knows_only_students_same_phase;2,846666667;2,791825424;2,987212276;3,125884017;2,259406315;2,49445005;2,461817632;2,386052304;2,393617021;2,540525433;2,517730496;2,403433476;2,450765864;2;-1;1,943319838;88,176;5;258;2,484369859;2,821150855
knows_only_students_same_phase;2,833333333;2,792601577;3,026859504;3,149859381;2,244205766;2,541301244;2,426403642;2,434194639;2,513368984;2,578146611;2,480533927;2,434497817;2,472406181;0,666666667;-1;1,856540084;87,78773333;9;267;2,474679271;2,815788305
knows_only_students_same_phase;2,88;2,794482399;3,034379671;3,160415004;2,254661895;2,523402523;2,488542621;2,396044625;2,459016393;2,467922468;2,434017595;2,334352701;2,371638142;2,5;-1;1,975308642;87,40893333;6;256;2,504207338;2,831518829
